STARTUP NAME,Status,DistributorAddress,DistributorAddress2,Single Layer,Double Layer
PayBlok,NoTokenTransfer,,,0.0,0.0
Payfrit RMS,NoMatch,,,0.0,0.0
Paygine,,,,0.0,0.0
Payiza,OK,0xec374b845d41303302db444b0cb314996515d613,,0.0,0.0
Paymon,AlreadyinPreviousFile,,,0.0,0.0
Payportal,NoTokenTransfer,,,0.0,0.0
Pecunio,transfer after ending,,,0.0,0.0
Peer Mountain,,,,0.0,0.0
Pension Rewards,,,,0.0,0.0
PentaCore,NoTokenTransfer,,,0.0,0.0
Peoples,OK,0x9134d84e747113584c679899b5172d7b9b81c551,,0.0,0.0
Peoplewave,OK,0xa27c38533f003c582da43f19fc38eb13c05dfd38,,0.0,0.0
PerfectChain Network,OK,0x13873a43694f039d18107afeac917aff6bc4fa96,,0.0,0.0
Personal Data Democracy,transfer after ending,,,0.0,0.0
Petal,NoMatch,,,0.0,0.0
Peur,transfer after ending,,,0.0,0.0
Pharmagenome,NoTokenTransfer,,,0.0,0.0
Phenomenal Network,NoTokenTransfer,,,0.0,0.0
Philanthor (PreICO),NoMatch,,,0.0,0.0
Photochain,transfer after ending,,,0.0,0.0
Pibble,DistributorsHardtoIdentify,,,0.0,0.0
Pig World,NoMatch,,,0.0,0.0
Pigzbe,NoMatch,,,0.0,0.0
Pikcars,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
PikcioChain,NonERC20,,,0.0,0.0
Pindex,OK,0xf296c3f97f27db9df83145684d1745698a5187b6,,1.0,0.0
Ping Chain,NoTokenTransfer,,,0.0,0.0
PingPaid,transfer after ending,,,0.0,0.0
Pinnacle Brilliance,NonERC20,,,0.0,0.0
Pixie,ICODateSeemsWrong,,,0.0,0.0
Pixinch,NoTokenTransfer,,,0.0,0.0
PlaceToRent (PreICO),OK,0x75630fa33a06e7396139a135937ccee887e68eb2,,0.0,0.0
Plair,NonERC20,,,0.0,0.0
PlanEx,NoMatch,,,0.0,0.0
Plasmium,NoTokenTransfer (Suspicious ICO),,,0.0,0.0
Platio Solar,NoMatch,,,0.0,0.0
Play Game,,,,0.0,0.0
PlayBets,NoTokenTransfer,,,0.0,0.0
PlayBunk,NoTokenTransfer,,,0.0,0.0
PlayChip (PreICO),transfer after ending,,,0.0,0.0
PlayCoin,NonERC20,,,0.0,0.0
PlayHall,AlreadyinPreviousFile,,,0.0,0.0
PlayTrip,NoMatch,,,0.0,0.0
PlayingCrypto,NoTokenTransfer,,,0.0,0.0
Playrs,transfer after ending,,,0.0,0.0
Plaza Systems (PreICO),OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Pldgr,NoTokenTransfer,,,0.0,0.0
Plenus,NoTokenTransfer,,,0.0,0.0
PodOne,OK,0x83b164b8db82d35bd2ae70785095baf0f3417111,,0.0,0.0
Poins,NonERC20,,,0.0,0.0
Pointium,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
PokerSports,transfer after ending,,,0.0,0.0
PolicyPal Network,AlreadyinPreviousFile,,,0.0,0.0
Polochain,NoTokenTransfer,,,0.0,0.0
Poloneum,NoTokenTransfer,,,0.0,0.0
Ponics Technologies,NoMatch,,,0.0,0.0
Pontem Inc.,NoMatch,,,0.0,0.0
Pool of Stake,transfer after ending,,,0.0,0.0
PopChest (PreICO),NoMatch,,,0.0,0.0
Potion Owl,NonERC20,,,0.0,0.0
Powershare,CancelledICO,,,0.0,0.0
Praator,NoMatch,,,0.0,0.0
Premium Trade,NoMatch,,,0.0,0.0
PremiumMedicalchain,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Primas,transfer after ending,,,0.0,0.0
Prime Shipping Foundation,NoMatch,,,0.0,0.0
Prime-Ex Perpetual,transfer after ending,,,0.0,0.0
PrimeLend,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Primex,NoTokenTransfer,,,0.0,0.0
PriorityEx,transfer after ending,,,0.0,0.0
Privelege Coin,OK,0x546e3628261ff8f224e18e65a95db87daebe00b4,,0.0,0.0
ProBit,NoTokenTransfer,,,0.0,0.0
ProKareX,,,,0.0,0.0
Productivist,transfer after ending,,,0.0,0.0
Profede,NoMatch,,,0.0,0.0
ProjecEreum Tokens,transfer after ending,,,0.0,0.0
Project Shivom,transfer after ending,,,0.0,0.0
Project Zephyr,NonERC20,,,0.0,0.0
Properbuz,NoTokenTransfer,,,0.0,0.0
Property Coin,NoTokenTransfer,,,0.0,0.0
PropertyClub,NoMatch,,,0.0,0.0
Prover,OK,0x6f3a995e904c9be5279e375e79f3c30105efa618,,0.0,0.0
Provoco,transfer after ending,,,0.0,0.0
ProximaX,NonERC20,,,0.0,0.0
PryvateCoin,DistributorsHardtoIdentify,,,0.0,0.0
Puccoin,NoMatch,,,0.0,0.0
Pulsar,NoMatch,,,0.0,0.0
Pumped,NoMatch,,,0.0,0.0
Pumpkin,NoTokenTransfer,,,0.0,0.0
Pungo,NonERC20,,,0.0,0.0
Purple Throne,DistributorsHardtoIdentify,,,0.0,0.0
PyaPay,NoMatch,,,0.0,0.0
Q-City,NoTokenTransfer,,,0.0,0.0
QI,DistributorsHardtoIdentify,,,0.0,0.0
QLC Chain,NoMatch,,,0.0,0.0
QUASA,AlreadyinPreviousFile,,,0.0,0.0
QWASDER,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
QWIQQ ICO,NoMatch,,,0.0,0.0
QYKBAR,NoMatch,,,0.0,0.0
Qashback,transfer after ending,,,0.0,0.0
Qfora,OK,0x83d8076e8891e99dc3147d4bcaf856c54d966d06,,0.0,0.0
Qompass,NoMatch,,,0.0,0.0
Quadrant,OK,0xa145958ba7b9b3dbd481b2ee080b53f60b77751d,,0.0,0.0
Quant Network,transfer after ending,,,0.0,0.0
Quantum1Net,OK,"0xc02e86c673dd62f8bb1927e16820ae09d6744da7,0x8dd908e85cacabfa7e44654d2b868fa9a9468e49",,0.0,0.0
QuarkChain,OK,0x1ef7aa1bd73ea34e76637fadf05a1f2f69fbbdaf,,0.0,0.0
Quifas,NoTokenTransfer,0x0000000000000000000000000000000000000000,,0.0,0.0
Quixxi Connect,transfer after ending,,,0.0,0.0
Qurrex,OK,0x788cdc97403a5cafa60d9aaa7e8265f83d629df5,,1.0,77.0
R-Bit,NoMatch,,,0.0,0.0
R3S,NoTokenTransfer,,,0.0,0.0
RAFL,AlreadyinPreviousFile,,,0.0,0.0
RAcoin,NoMatch,,,0.0,0.0
REANIMATOR,DistributorsHardtoIdentify,,,0.0,0.0
RECORD Foundation,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
REO,NoMatch,,,0.0,0.0
RETN,DistributorsHardtoIdentify,,,0.0,0.0
RIX,NoMatch,,,0.0,0.0
ROC2,,,,0.0,0.0
ROM,transfer after ending,,,0.0,0.0
ROOMDAO,DistributorsHardtoIdentify,,,0.0,0.0
ROSCAcoin,transfer after ending,,,0.0,0.0
RadioYo,NoTokenTransfer,,,0.0,0.0
RainCheck,NonERC20,,,0.0,0.0
RankingBall,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Rate Date,AlreadyinPreviousFile,,,0.0,0.0
Rateonium (PreICO),NoMatch,,,0.0,0.0
Ravn's Korrax,NonERC20,,,0.0,0.0
Rchain (presale),NoMatch,,,0.0,0.0
ReMoneta,NoTokenTransfer,,,0.0,0.0
Realty Crypto Investment,NoMatch,,,0.0,0.0
RealtyCoin,OK,0x4d489874546e9e0568e586617abe0bbf5180c0ca,,0.0,0.0
Rebglo,OK,,,0.0,0.0
Reborn Bloc (PreICO),NoMatch,,,0.0,0.0
ReceiptCoin,DistributorsHardtoIdentify,,,0.0,0.0
Records Keeper,NonERC20,,,0.0,0.0
Red Cat,transfer after ending,,,0.0,0.0
Red Lanterns,OK,0x0aca2111298d264a07ee1903ee0a18c7ea54fc3a,,0.0,0.0
RedCab,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
RedFund (PreICO),NoMatch,,,0.0,0.0
Redchain,OK,0x9ab526794e1e6000381d53a592d303431f2d2a3b,,0.0,0.0
RefugeCoin,OK,0x2946a42a03a2827a4a036f1b3dbaf9fec30a3f6e,,0.0,0.0
Rego,transfer after ending,,,0.0,0.0
Remco,,,,0.0,0.0
Remechain,transfer after ending,,,0.0,0.0
Remiit,transfer after ending,,,0.0,0.0
Renaissance Engineering,NonERC20,,,0.0,0.0
Render It Coin,OK,0xd17895a18cdbc7d16bda2db05634f5185124389d,,0.0,0.0
Rentaway,NoMatch,,,0.0,0.0
Rento,OK,0x54a4654f625f7b760ecbac5a640b8b916ee1a0ea,,0.0,0.0
ReporterCommunity,AlreadyinPreviousFile,,,0.0,0.0
Resto,OK,0x4ce10cf465d2b56dbf5cc0087eddc06bcf60670b,,0.0,0.0
Retail Coin,transfer after ending,,,0.0,0.0
Retail.Global (PreICO),NoTokenTransfer,,,0.0,0.0
Rethen,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
RevenYOU,NoMatch,,,0.0,0.0
Rhea,NoTokenTransfer,,,0.0,0.0
Rhizome,NoTokenTransfer,,,0.0,0.0
Rider Token,NoMatch,,,0.0,0.0
RipaEx,NonERC20,,,0.0,0.0
Ripplecash,,,,0.0,0.0
Riptide Coin,DistributorsHardtoIdentify,,,0.0,0.0
Rise Housing,NoTokenTransfer,,,0.0,0.0
Robocalls,transfer after ending,,,0.0,0.0
Robotina,transfer after ending,,,0.0,0.0
Roburst Network,NonERC20,,,0.0,0.0
Rocati,NoMatch,,,0.0,0.0
Rocket Pool,DistributorsHardtoIdentify,,,0.0,0.0
RoleCoin,NonERC20,,,0.0,0.0
Ronaldinho Soccer Coin,NonERC20,,,0.0,0.0
Root Blockchain,OK,0x2877e0b0e54280dcdda357784c931f4a9b48106d,,0.0,0.0
Rouge,transfer after ending,,,0.0,0.0
Royal Sting,,,,0.0,0.0
RuCoin,NoMatch,,,0.0,0.0
Rubius,transfer after ending,,,0.0,0.0
Rublix,AlreadyinPreviousFile,,,0.0,0.0
Rudrcoin,NonERC20,,,0.0,0.0
RusCoin,,,,0.0,0.0
RusGas,DistributorsHardtoIdentify,,,0.0,0.0
RxEAL,transfer after ending,,,0.0,0.0
RyptoX,NoTokenTransfer,,,0.0,0.0
SBC Platform,OK,0x0f0bee862feca0e64a13e1de5efafd2bf496519a,,2.0,0.0
SBInvestitions,NoMatch,,,0.0,0.0
SCOUT Token,NoTokenTransfer,,,0.0,0.0
SGPay,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SHIFT.cash,OK,0x2eae96e6bf99565c9d8ce978b24c3fc3b552dc7b,,0.0,0.0
SHOP Protocol,NoMatch,,,0.0,0.0
SIX.Network,NonERC20,,,0.0,0.0
SKYFchain,ICODateSeemsWrong,,,0.0,0.0
SKYHOPECOIN,NoMatch,,,0.0,0.0
SLT,NoMatch,,,0.0,0.0
SMARTER THAN CRYPTO,NoMatch,,,0.0,0.0
SMARTRealty,DistributorsHardtoIdentify,,,0.0,0.0
SMHC Coin,NonERC20,,,0.0,0.0
SNBL,DistributorsHardtoIdentify,,,0.0,0.0
SONDER,transfer after ending,,,0.0,0.0
SOSR,DistributorsHardtoIdentify,,,0.0,0.0
SPHINX COIN,transfer after ending,,,0.0,0.0
SPINDLE,,,,0.0,0.0
SRCOIN,DistributorsHardtoIdentify,,,0.0,0.0
STAR BIT EX,,,,0.0,0.0
STAY,NoMatch,,,0.0,0.0
STOW IT Token,NoTokenTransfer,,,0.0,0.0
STRYKZ,NoTokenTransfer,,,0.0,0.0
STeX,OK,0x9d44ee57aa574436b5e0a37994a801d22a638761,,0.0,0.0
SUPERIUM,NoTokenTransfer,,,0.0,0.0
SURETY.AI,transfer after ending,,,0.0,0.0
SVPER,NoMatch,,,0.0,0.0
SWX Coin,NoMatch,,,0.0,0.0
Saascoin,NonERC20,,,0.0,0.0
Safe Haven,,,,0.0,0.0
Safe.ad,NoMatch,,,0.0,0.0
SafeCrypt,transfer after ending,,,0.0,0.0
SafeStart,ICODateSeemsWrong,,,0.0,0.0
Safekeet,transfer after ending,,,0.0,0.0
Safinus,NoMatch,,,0.0,0.0
Saifu,transfer after ending,,,0.0,0.0
Saiterm,,,,0.0,0.0
Samy,NoMatch,,,0.0,0.0
Sancoj,transfer after ending,,,0.0,0.0
Sandblock,transfer after ending,,,0.0,0.0
Sansox,NonERC20,,,0.0,0.0
Sapien,transfer after ending,,,0.0,0.0
Saturn Network,OK,0xbb9303164bf36d92dddb805f267463d9688fe472,,0.0,0.0
Savage,DistributorsHardtoIdentify,,,0.0,0.0
Save Environment Token,transfer after ending,,,0.0,0.0
Save Token,,,,0.0,0.0
Scanetchain,transfer after ending,,,0.0,0.0
Scopuly,,,,0.0,0.0
Scroll Token,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Seal,,,,0.0,0.0
Secure Donation Token,NoMatch,,,0.0,0.0
Securix (PreICO),NoMatch,,,0.0,0.0
Securosys,transfer after ending,,,0.0,0.0
Selfsell,NoMatch,,,0.0,0.0
Sentinel Protocol,transfer after ending,,,0.0,0.0
Setcoin,NonERC20,,,0.0,0.0
Seylan,NoMatch,,,0.0,0.0
Shamrock,OK,0x92d01e9128878aeca1db66695b22e420ccf27712,,0.0,0.0
Shard,NonERC20,,,0.0,0.0
Share Estate,NoMatch,,,0.0,0.0
ShareRing,OK,0x0000000000000000000000000000000000000001,,0.0,0.0
Sharpay,transfer after ending,,,0.0,0.0
ShipNEXT,NoMatch,,,0.0,0.0
Shipowner.io,OK,0xd6860e7e55dbd737ce7c1876311136416e9cf924,,0.0,0.0
Shopiblock,NoTokenTransfer,,,0.0,0.0
Shopin,transfer after ending,,,0.0,0.0
ShowMeBiz,NoMatch,,,0.0,0.0
Sidera (PreICO),OK,0x3b09e1c048961566c700c0da407a142ea29d50a6,,0.0,0.0
Signal,NonERC20,,,0.0,0.0
Signals,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Silk Road Mining,,,,0.0,0.0
SilkChain,,,,0.0,0.0
SilvarCoin,transfer after ending,,,0.0,0.0
Sint,NoMatch,,,0.0,0.0
Sintez,NoMatch,,,0.0,0.0
Skillchain,transfer after ending,,,0.0,0.0
SkyWay,NoMatch,,,0.0,0.0
Skye Properties,NoMatch,,,0.0,0.0
Skynavpro,,,,0.0,0.0
Skytale,NonERC20,,,0.0,0.0
Slate,NonERC20,,,0.0,0.0
Sleecoin,OK,0x7fc2c09d688dd05f584216cfd784b2bfe06bf44e,,0.0,0.0
Smart City,OnlyPreICOTransactions,,,0.0,0.0
Smart City Eco,NonERC20,,,0.0,0.0
Smart City Enterprise,NoMatch,,,0.0,0.0
Smart Containers,transfer after ending,,,0.0,0.0
Smart League,NonERC20,,,0.0,0.0
Smart Little Machine,NoMatch,,,0.0,0.0
Smart Trade Coin,,,,0.0,0.0
Smart Trip Platform,ComplexPatterns,,,0.0,0.0
Smart Valley,NoMatch,,,0.0,0.0
Smart Valor,,,,0.0,0.0
SmartContractChain,NoMatch,,,0.0,0.0
SmartGenie.io,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
SmartGold,NonERC20,,,0.0,0.0
SmartInsurProtocol,NoTokenTransfer,,,0.0,0.0
SmartO,NoMatch,,,0.0,0.0
Smoke,NonERC20,,,0.0,0.0
Smoke Exchange,NoTokenTransfer,,,0.0,0.0
Snapparazzi,transfer after ending,,,0.0,0.0
Snovian.Space,OK,0xdae3f1d824127754aca9eb5e5bfbac22d8a04a52,,1.0,0.0
SnowdenCoin,NoTokenTransfer,,,0.0,0.0
Social Wallet,NonERC20,,,0.0,0.0
Sociall,OK,0x582e3d8dcd41f586fbcc6559f16476d20b2a3b95,,0.0,0.0
Socratescoin,NoTokenTransfer,,,0.0,0.0
Sorbase,NoMatch,,,0.0,0.0
Sorgin,NonERC20,,,0.0,0.0
Sound Legends,OK,0x4e3039399e04a0fb6c69c7b982034575e59e5753,,0.0,0.0
Spade Coin (PreICO),NonERC20,,,0.0,0.0
Sparklecoin,transfer after ending,,,0.0,0.0
Sparkster,NoMatch,,,0.0,0.0
Sphere Social,OK,0xc56b13ebbcffa67cfb7979b900b736b3fb480d78,,0.0,0.0
Sportco,NoMatch,,,0.0,0.0
Sportie,DistributorsHardtoIdentify,,,0.0,0.0
Spotcoin,NonERC20,,,0.0,0.0
SprintX,NoMatch,,,0.0,0.0
SpryOne,NoTokenTransfer,,,0.0,0.0
Squarex,NoTokenTransfer,,,0.0,0.0
Squeezer,ICODateSeemsWrong,,,0.0,0.0
StabiX,NoMatch,,,0.0,0.0
Stabilise,NoTokenTransfer,,,0.0,0.0
Stable,NoTokenTransfer,,,0.0,0.0
StarCapPays,NoMatch,,,0.0,0.0
StarLightCoin,NonERC20,,,0.0,0.0
Staramba,DistributorsHardtoIdentify,,,0.0,0.0
Starflow,NoMatch,,,0.0,0.0
Start Waves,NoTokenTransfer,,,0.0,0.0
Startions,NoTokenTransfer,,,0.0,0.0
Stash,transfer after ending,,,0.0,0.0
StasyQ,OK,0xfcedce553f6032462740f4e116a81ffe7f92d2b9,,0.0,0.0
Stealth Project,OK,0x41370e8b0d3a7bccab3779e0100c3c1b8a5e7a14,,0.0,0.0
Stellargoldcoin,DistributorsHardtoIdentify,,,0.0,0.0
Stem Cell,transfer after ending,,,0.0,0.0
Stoby,NoMatch,,,0.0,0.0
Stocks.Bet,NoTokenTransfer,,,0.0,0.0
Stonecoin,NoTokenTransfer,,,0.0,0.0
StopTheFakes,OK,0x0d23e5bcef273d2c98a8b8ef3bfa11b22e6726db,,0.0,0.0
Stream41,NoMatch,,,0.0,0.0
Streamity,transfer after ending,,,0.0,0.0
Suapp,NoTokenTransfer,,,0.0,0.0
Subaj Global Network,transfer after ending,,,0.0,0.0
Successlife,NonERC20,,,0.0,0.0
SuchApp,NoMatch,,,0.0,0.0
SunMoney,DistributorsHardtoIdentify,,,0.0,0.0
Sunxcoin,DistributorsHardtoIdentify,,,0.0,0.0
Super Ethereum,transfer after ending,,,0.0,0.0
SuperPay.vip,NoTokenTransfer,,,0.0,0.0
Superfruit,NoMatch,,,0.0,0.0
Supload,NoMatch,,,0.0,0.0
Support Chain,NoMatch,,,0.0,0.0
SupportMarket,NoMatch,,,0.0,0.0
SurruS,NoTokenTransfer,,,0.0,0.0
Surveychain,NoTokenTransfer,,,0.0,0.0
Swachhcoin,DistributorsHardtoIdentify,,,0.0,0.0
Swapy Network,NoMatch,,,0.0,0.0
Sweetbridge,ICODateSeemsWrong,,,0.0,0.0
Swiss Alps Mining,NoMatch,,,0.0,0.0
Switcoin,NoMatch,,,0.0,0.0
Sword Coin,NoMatch,,,0.0,0.0
Swytch,NonERC20,,,0.0,0.0
Sylo,NoMatch,,,0.0,0.0
Symmetry Fund,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Synapse,NoTokenTransfer,,,0.0,0.0
Synco,transfer after ending,,,0.0,0.0
Synexcoin,transfer after ending,,,0.0,0.0
Syntera,transfer after ending,,,0.0,0.0
Synth,NoMatch,,,0.0,0.0
Synthestech,transfer after ending,,,0.0,0.0
T8EX,AlreadyinPreviousFile,,,0.0,0.0
TEMCO,NonERC20,,,0.0,0.0
TGIC,NoMatch,,,0.0,0.0
THEFANDOME,NoMatch,,,0.0,0.0
TIBRIX,OK,0xcf942d5c3fe773b38233714bf8174f637d8da2ca,,0.0,0.0
TILX,NoTokenTransfer,,,0.0,0.0
TITA Project (PreICO),NoMatch,,,0.0,0.0
TIpbot (PreICO),NoMatch,,,0.0,0.0
TLPAC,OK,0x206b9d049cc521c93e90004bb2a1c24472a22f21,,30.0,3255.0
TOK,NoMatch,,,0.0,0.0
TOS,,,,0.0,0.0
TRIPBIT,OK,0x8825d2afae802e13fb3e5652b08cf09f5bc5c894,,0.0,0.0
TTC PROTOCOL,transfer after ending,,,0.0,0.0
TTCoin,NonERC20,,,0.0,0.0
TV-TWO,OK,0x997577a9c9f9a96d7cc344b339c386b4e9b12aff,,0.0,0.0
TaTaTu,,,,0.0,0.0
Tag World Exchange,NoMatch,,,0.0,0.0
Take Profit,AlreadyinPreviousFile,,,0.0,0.0
Taklimakan Network,transfer after ending,,,0.0,0.0
Talao,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
TalentSnap (PreICO),NoMatch,,,0.0,0.0
Talenter,NoMatch,,,0.0,0.0
Talketh,OK,0xc939a54f50542d7189cfc065ca51ca427127c7be,,6.0,182.0
Taskfair,AlreadyinPreviousFile,,,0.0,0.0
Taucoin,,,,0.0,0.0
Taurus0X,DistributorsHardtoIdentify,,,0.0,0.0
Tavitt,transfer after ending,,,0.0,0.0
TaxiCash,NoMatch,,,0.0,0.0
Tedchain,NoMatch,,,0.0,0.0
Teledactyl,NonERC20,,,0.0,0.0
Telegraf Money,NoMatch,,,0.0,0.0
Telluria,OK,0xef27444141b13c9a9e4f0505de0c0e749f2b84fd,,0.0,0.0
Tempow (PreICO),NoMatch,,,0.0,0.0
Ternio,NonERC20,,,0.0,0.0
Tesoro,NoMatch,,,0.0,0.0
Thai Club Coin,NonERC20,,,0.0,0.0
The 4th Pillar (PreICO),NoMatch,,,0.0,0.0
The Abyss,AlreadyinPreviousFile,,,0.0,0.0
The Deal Coin,transfer after ending,,,0.0,0.0
The Digital Reserve,NonERC20,,,0.0,0.0
The Freedom Coin,NonERC20,,,0.0,0.0
The GlobeToken Project,NonERC20,,,0.0,0.0
The Government Network,transfer after ending,,,0.0,0.0
The Island,NoMatch,,,0.0,0.0
The Magnus Collective,OK,0x0f4cafdce3737601c598bcfd4bbd69f75786ba40,,0.0,0.0
The Main Global Bank,NoMatch,,,0.0,0.0
The Man Cave Project,NonERC20,,,0.0,0.0
The Rentals Token (PreICO),NoMatch,,,0.0,0.0
The Sun Exchange,,,,0.0,0.0
The UXM,OK,,,0.0,0.0
The Veris Foundation,NonERC20,,,0.0,0.0
ThinkCoin,NoMatch,,,0.0,0.0
Thor,NonERC20,,,0.0,0.0
Thorchain,,,,0.0,0.0
Thought,NonERC20,,,0.0,0.0
Thrill,NoTokenTransfer,,,0.0,0.0
Thrive,transfer after ending,,,0.0,0.0
Ticko,NoMatch,,,0.0,0.0
Tiger Token,NoMatch,,,0.0,0.0
TimberCoin,NoTokenTransfer,,,0.0,0.0
Time Money (PreICO),NoMatch,,,0.0,0.0
TimeBox,transfer after ending,,,0.0,0.0
Tip Blockchain,NoMatch,,,0.0,0.0
Tipper,transfer after ending,,,0.0,0.0
Tixguru,transfer after ending,,,0.0,0.0
Togacoin,,,,0.0,0.0
Tokedo,DistributorsHardtoIdentify,,,0.0,0.0
Token Changer,transfer after ending,,,0.0,0.0
TokenBacon,NonERC20,,,0.0,0.0
TokenDesk,transfer after ending,,,0.0,0.0
TokenGo,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
TokenLend,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
TokenLoyalty,NonERC20,,,0.0,0.0
TokenSpeed,NonERC20,,,0.0,0.0
Tokenaire (PreICO),NonERC20,,,0.0,0.0
Tokeneo,DistributorsHardtoIdentify,,,0.0,0.0
Tokenize Emblem,DistributorsHardtoIdentify,,,0.0,0.0
Tokpie,DistributorsHardtoIdentify,,,0.0,0.0
Tombola,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Topex,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Toplancer,NoTokenTransfer,,,0.0,0.0
Torus Distributed Energy Platform,AlreadyinPreviousFile,,,0.0,0.0
TouchTrader,NoTokenTransfer,,,0.0,0.0
Touchcon,NoMatch,,,0.0,0.0
Tourist Review,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Tracoin,OK,0x750d67e1eb76118f57b3d07889567569fdcd8d9b,,0.0,0.0
TradeOne (PreICO),transfer after ending,,,0.0,0.0
TradePlayz,NoTokenTransfer,,,0.0,0.0
TradeTEX,OK,0x25704251647f29fff12ba9db7278d10e8dfed68b,,1.0,0.0
Tradelize (PreICO),transfer after ending,,,0.0,0.0
Trademindx,NoMatch,,,0.0,0.0
Trademonk,NoTokenTransfer,,,0.0,0.0
Trademycoin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Traderstars,OK,0x909b194c56eb3ecf10f1f9faf5fc8e35b2de1f2d,,0.0,0.0
Trading Forest,NoTokenTransfer,,,0.0,0.0
Tradingene,NonERC20,,,0.0,0.0
Transcodium,,,,0.0,0.0
Translation Service,,,,0.0,0.0
Travala,NonERC20,,,0.0,0.0
TravelBlock,transfer after ending,,,0.0,0.0
TravelNote,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Travelkoin,NoMatch,,,0.0,0.0
Travelvee,,,,0.0,0.0
Traxia,,,,0.0,0.0
Trends Project,NoMatch,,,0.0,0.0
Trevi Token,NoMatch,,,0.0,0.0
TriForce Tokens,NoMatch,,,0.0,0.0
Trial Token,NoMatch,,,0.0,0.0
TrigID,NoMatch,,,0.0,0.0
Triggmine,transfer after ending,,,0.0,0.0
Tripago,NoMatch,,,0.0,0.0
Tripterium T50,transfer after ending,,,0.0,0.0
Trivver,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Triwer,transfer after ending,,,0.0,0.0
True News,NoMatch,,,0.0,0.0
True Reply,OK,0xe908f167e74b4612c73e238d71b4760f902a5b90,,5.0,0.0
TrueGOLD,NoTokenTransfer,,,0.0,0.0
Truegame,transfer after ending,,,0.0,0.0
Trufield,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
TrustBar,NonERC20,,,0.0,0.0
TrustLogics (PreICO),NoMatch,,,0.0,0.0
TrustVerse,DistributorsHardtoIdentify,,,0.0,0.0
TrustedCars Flex (PreICO),transfer after ending,,,0.0,0.0
TrustedHealth,transfer after ending,,,0.0,0.0
Trustier,NoMatch,,,0.0,0.0
Truwho,NonERC20,,,0.0,0.0
TubiEx,,,,0.0,0.0
Tubig Blockchain,transfer after ending,,,0.0,0.0
Tuk Tuk Pass,NoMatch,,,0.0,0.0
Tunez,,,,0.0,0.0
TurboTradeCoin,NonERC20,,,0.0,0.0
Tutellus,NonERC20,,,0.0,0.0
Twex,NoMatch,,,0.0,0.0
TwixaCoin,NoTokenTransfer,,,0.0,0.0
Twogap,,,,0.0,0.0
TycoonCoin,ICODateSeemsWrong,,,0.0,0.0
Typerium,transfer after ending,,,0.0,0.0
UCMG,NoMatch,,,0.0,0.0
UHUB,DistributorsHardtoIdentify,,,0.0,0.0
UNIC Advertising Network,NoMatch,,,0.0,0.0
UNOLABO,transfer after ending,,,0.0,0.0
UPI,NoMatch,,,0.0,0.0
URAllowance,DistributorsHardtoIdentify,,,0.0,0.0
USAT (PreICO),NoMatch,,,0.0,0.0
UTIX,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
UUNIO,,,,0.0,0.0
Ubcoin Market,OK,"0xdb58279c60c7641dabb015665db32372d031e55f,0x8dd9034f7ccc805bdc4d593a01f6a2e2eb94a67a",,0.0,0.0
Ubex,DistributorsHardtoIdentify,,,0.0,0.0
Uchit,NoTokenTransfer,,,0.0,0.0
Udap,,,,0.0,0.0
Ulticoin,,,,0.0,0.0
Umewin,NoMatch,,,0.0,0.0
Unchainet,NoMatch,,,0.0,0.0
Unchainet,NoTokenTransfer,,,0.0,0.0
Unero,NoMatch,,,0.0,0.0
UniFox,NonERC20,,,0.0,0.0
Unibright,OK,0xb7bb79bafc8bb11ce91376ab6c1bc93606934c0b,,0.0,0.0
Unilot,,,,0.0,0.0
Union,NoTokenTransfer,,,0.0,0.0
Unity Coin,NoTokenTransfer,,,0.0,0.0
Unityco,NoTokenTransfer,,,0.0,0.0
UnoCryptoCoin,,,,0.0,0.0
UpFinex,NoTokenTransfer,,,0.0,0.0
Upfiring,AlreadyinPreviousFile,,,0.0,0.0
Upthinity,NoMatch,,,0.0,0.0
Usechain,transfer after ending,,,0.0,0.0
